total_staked,exchange_rate,last_reconciled_batch_id,current_undelegation_batch_id,last_undelegation_time,last_swap_time,last_reinvest_time,validators,reconciled_funds_to_withdraw,height
983422123545,1.010121360865652152,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070033
983422123545,1.010121360865652152,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070034
983422123545,1.010121360865652152,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070035
983422123545,1.010121360865652152,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070036
983422123545,1.010121360865652152,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070037
983422123545,1.010121360865652152,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070038
983422123545,1.010121360865652152,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070039
983422123545,1.010121360865652152,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070040
983422123545,1.010121360865652152,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070041
983422123545,1.010121360865652152,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070042
983422123545,1.010121360865652152,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070043
983422123545,1.010121360865652152,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070044
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070045
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070046
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070047
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070048
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070049
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070050
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070051
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070052
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070053
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070054
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070055
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070056
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070057
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070058
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070059
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070060
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070061
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070062
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070063
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070064
983872553545,1.010121360866151039,12,21,1642044603254847383,1642118737742479867,1642118756852131835,"['terravaloper1qd0uk3wrw73x662y2gx4kaulrzlcky6275gl5s', 'terravaloper1t90gxaawul292g2vvqnr3g0p39tw5v6vsk5p96', 'terravaloper1j27nm2gjm0m4lsye8lspa46rax0rw4fge23nnr', 'terravaloper12g4nkvsjjnl0t7fvq3hdcw7y8dc9fq69nyeu9q', 'terravaloper1alpf6snw2d76kkwjv3dp4l7pcl6cn9uyt0tcj9', 'terravaloper1t76s5v5vjawkrr70sh55flpxfcmc3k304qrpvr']",8106342209,6070065
